         Time_s                                                                                                               01                                                                                                               02                                                                                                               03                                                                                                               04                                                                                                               05                                                                                                               06                                                                                                               07                                                                                                               08                                                                                                               09                                                                                                               10                                                                                                               11                                                                                                               12                                                                                                               13                                                                                                               14                                                                                                               15                                                                                                               16                                                                                                               17                                                                                                               18                                                                                                               19                                                                                                               20                                                                                                               21                                                                                                               22                                                                                                               23                                                                                                               24                                                                                                               25                                                                                                               26                                                                                                               27                                                                                                               28                                                                                                               29                                                                                                               30                                                                                                               31                                                                                                               32                                                                                                               33                                                                                                               34                                                                                                               35                                                                                                               36                                                                                                               37                                                                                                               38                                                                                                               39                                                                                                               40                                                                                                               41                                                                                                               42
   3.055300E-11   1.0131E+09   2.1546E+17   1.9527E+16   5.2814E+15   4.7741E+14   8.6309E+13   0.0000E+00   5.6551E+07   1.1757E+07   7.9335E-04   1.5735E-03   5.4273E-04   2.6235E-04   9.8868E-05   1.2083E+04   3.2192E-07   1.4484E-07   8.2846E-08   2.2327E-07   1.8785E-06   3.3527E-13   1.7914E+05   0.0000E+00   5.0916E-09   1.1692E+07   1.0117E+09   3.6663E+00   3.2714E+05   3.7117E-19   7.0326E-07   5.3473E+05   1.2033E+04   0.0000E+00   4.5953E+00   8.0039E-16   1.8029E+05   3.3235E+05   1.2863E-14   5.7756E+04   1.3537E-10   3.8586E-13   1.0572E-30
   3.073900E-11   1.0132E+09   2.1546E+17   1.9527E+16   5.2814E+15   4.7741E+14   8.6309E+13   0.0000E+00   5.6896E+07   1.1829E+07   8.0312E-04   1.5928E-03   5.4939E-04   2.6556E-04   1.0008E-04   1.2155E+04   3.2584E-07   1.4660E-07   8.3856E-08   2.2600E-07   1.9013E-06   3.4144E-13   1.8023E+05   0.0000E+00   5.1855E-09   1.1763E+07   1.0118E+09   3.7112E+00   3.2911E+05   3.8264E-19   7.1623E-07   5.3801E+05   1.2105E+04   0.0000E+00   4.6515E+00   8.1509E-16   1.8139E+05   3.3434E+05   1.3099E-14   5.8110E+04   1.3703E-10   3.9293E-13   1.0831E-30
   3.092600E-11   1.0132E+09   2.1546E+17   1.9527E+16   5.2814E+15   4.7741E+14   8.6309E+13   0.0000E+00   5.7242E+07   1.1901E+07   8.1301E-04   1.6123E-03   5.5612E-04   2.6881E-04   1.0130E-04   1.2227E+04   3.2981E-07   1.4839E-07   8.4877E-08   2.2875E-07   1.9244E-06   3.4772E-13   1.8132E+05   0.0000E+00   5.2810E-09   1.1835E+07   1.0119E+09   3.7566E+00   3.3108E+05   3.9445E-19   7.2942E-07   5.4130E+05   1.2177E+04   0.0000E+00   4.7084E+00   8.3004E-16   1.8250E+05   3.3635E+05   1.3339E-14   5.8466E+04   1.3870E-10   4.0012E-13   1.1096E-30
   3.111400E-11   1.0133E+09   2.1546E+17   1.9527E+16   5.2814E+15   4.7741E+14   8.6309E+13   0.0000E+00   5.7591E+07   1.1974E+07   8.2301E-04   1.6321E-03   5.6293E-04   2.7210E-04   1.0254E-04   1.2300E+04   3.3383E-07   1.5020E-07   8.5911E-08   2.3153E-07   1.9478E-06   3.5411E-13   1.8243E+05   0.0000E+00   5.3783E-09   1.1908E+07   1.0120E+09   3.8025E+00   3.3307E+05   4.0662E-19   7.4284E-07   5.4461E+05   1.2249E+04   0.0000E+00   4.7660E+00   8.4526E-16   1.8362E+05   3.3837E+05   1.3583E-14   5.8824E+04   1.4038E-10   4.0744E-13   1.1367E-30
   3.130300E-11   1.0134E+09   2.1546E+17   1.9527E+16   5.2814E+15   4.7741E+14   8.6309E+13   0.0000E+00   5.7941E+07   1.2047E+07   8.3312E-04   1.6521E-03   5.6982E-04   2.7542E-04   1.0380E-04   1.2374E+04   3.3789E-07   1.5202E-07   8.6956E-08   2.3435E-07   1.9715E-06   3.6062E-13   1.8354E+05   0.0000E+00   5.4772E-09   1.1980E+07   1.0120E+09   3.8489E+00   3.3507E+05   4.1915E-19   7.5651E-07   5.4794E+05   1.2322E+04   0.0000E+00   4.8242E+00   8.6075E-16   1.8474E+05   3.4040E+05   1.3831E-14   5.9184E+04   1.4209E-10   4.1489E-13   1.1644E-30
   3.149200E-11   1.0135E+09   2.1546E+17   1.9527E+16   5.2814E+15   4.7741E+14   8.6309E+13   0.0000E+00   5.8291E+07   1.2121E+07   8.4330E-04   1.6722E-03   5.7675E-04   2.7877E-04   1.0506E-04   1.2447E+04   3.4197E-07   1.5386E-07   8.8007E-08   2.3718E-07   1.9953E-06   3.6720E-13   1.8464E+05   0.0000E+00   5.5774E-09   1.2053E+07   1.0121E+09   3.8956E+00   3.3707E+05   4.3200E-19   7.7034E-07   5.5127E+05   1.2395E+04   0.0000E+00   4.8828E+00   8.7642E-16   1.8587E+05   3.4243E+05   1.4082E-14   5.9544E+04   1.4381E-10   4.2242E-13   1.1927E-30
   3.168200E-11   1.0136E+09   2.1546E+17   1.9527E+16   5.2814E+15   4.7741E+14   8.6309E+13   0.0000E+00   5.8644E+07   1.2194E+07   8.5359E-04   1.6926E-03   5.8376E-04   2.8216E-04   1.0633E-04   1.2521E+04   3.4611E-07   1.5572E-07   8.9070E-08   2.4005E-07   2.0193E-06   3.7390E-13   1.8576E+05   0.0000E+00   5.6793E-09   1.2126E+07   1.0122E+09   3.9429E+00   3.3908E+05   4.4522E-19   7.8441E-07   5.5461E+05   1.2468E+04   0.0000E+00   4.9420E+00   8.9237E-16   1.8700E+05   3.4448E+05   1.4338E-14   5.9906E+04   1.4555E-10   4.3009E-13   1.2216E-30
   3.187300E-11   1.0136E+09   2.1546E+17   1.9527E+16   5.2814E+15   4.7741E+14   8.6309E+13   0.0000E+00   5.8998E+07   1.2268E+07   8.6400E-04   1.7132E-03   5.9086E-04   2.8558E-04   1.0762E-04   1.2595E+04   3.5028E-07   1.5760E-07   9.0146E-08   2.4294E-07   2.0437E-06   3.8072E-13   1.8688E+05   0.0000E+00   5.7830E-09   1.2200E+07   1.0123E+09   3.9907E+00   3.4110E+05   4.5884E-19   7.9873E-07   5.5798E+05   1.2542E+04   0.0000E+00   5.0019E+00   9.0860E-16   1.8813E+05   3.4653E+05   1.4598E-14   6.0270E+04   1.4731E-10   4.3789E-13   1.2512E-30
   3.206500E-11   1.0137E+09   2.1546E+17   1.9527E+16   5.2814E+15   4.7741E+14   8.6309E+13   0.0000E+00   5.9354E+07   1.2343E+07   8.7453E-04   1.7340E-03   5.9803E-04   2.8904E-04   1.0893E-04   1.2670E+04   3.5451E-07   1.5950E-07   9.1233E-08   2.4587E-07   2.0683E-06   3.8765E-13   1.8801E+05   0.0000E+00   5.8885E-09   1.2274E+07   1.0123E+09   4.0390E+00   3.4313E+05   4.7287E-19   8.1330E-07   5.6136E+05   1.2616E+04   0.0000E+00   5.0625E+00   9.2510E-16   1.8927E+05   3.4859E+05   1.4862E-14   6.0636E+04   1.4908E-10   4.4583E-13   1.2814E-30
   3.225700E-11   1.0138E+09   2.1546E+17   1.9527E+16   5.2814E+15   4.7741E+14   8.6309E+13   0.0000E+00   5.9710E+07   1.2417E+07   8.8513E-04   1.7550E-03   6.0525E-04   2.9253E-04   1.1024E-04   1.2744E+04   3.5876E-07   1.6141E-07   9.2327E-08   2.4882E-07   2.0930E-06   3.9467E-13   1.8913E+05   0.0000E+00   5.9953E-09   1.2348E+07   1.0124E+09   4.0877E+00   3.4516E+05   4.8724E-19   8.2804E-07   5.6474E+05   1.2690E+04   0.0000E+00   5.1235E+00   9.4181E-16   1.9042E+05   3.5065E+05   1.5130E-14   6.1002E+04   1.5087E-10   4.5386E-13   1.3123E-30
   3.245000E-11   1.0139E+09   2.1546E+17   1.9527E+16   5.2814E+15   4.7741E+14   8.6309E+13   0.0000E+00   6.0067E+07   1.2492E+07   8.9585E-04   1.7761E-03   6.1254E-04   2.9605E-04   1.1157E-04   1.2819E+04   3.6306E-07   1.6335E-07   9.3433E-08   2.5180E-07   2.1180E-06   4.0181E-13   1.9027E+05   0.0000E+00   6.1040E-09   1.2422E+07   1.0125E+09   4.1368E+00   3.4719E+05   5.0203E-19   8.4304E-07   5.6814E+05   1.2764E+04   0.0000E+00   5.1851E+00   9.5880E-16   1.9156E+05   3.5272E+05   1.5403E-14   6.1370E+04   1.5268E-10   4.6202E-13   1.3438E-30
   3.264400E-11   1.0140E+09   2.1546E+17   1.9527E+16   5.2814E+15   4.7741E+14   8.6309E+13   0.0000E+00   6.0427E+07   1.2567E+07   9.0669E-04   1.7976E-03   6.1991E-04   2.9961E-04   1.1291E-04   1.2894E+04   3.6740E-07   1.6530E-07   9.4552E-08   2.5481E-07   2.1433E-06   4.0907E-13   1.9140E+05   0.0000E+00   6.2145E-09   1.2497E+07   1.0126E+09   4.1866E+00   3.4924E+05   5.1726E-19   8.5831E-07   5.7156E+05   1.2838E+04   0.0000E+00   5.2475E+00   9.7609E-16   1.9271E+05   3.5480E+05   1.5680E-14   6.1740E+04   1.5451E-10   4.7033E-13   1.3761E-30
   3.283900E-11   1.0141E+09   2.1546E+17   1.9527E+16   5.2814E+15   4.7741E+14   8.6309E+13   0.0000E+00   6.0788E+07   1.2643E+07   9.1766E-04   1.8192E-03   6.2737E-04   3.0321E-04   1.1426E-04   1.2969E+04   3.7180E-07   1.6728E-07   9.5683E-08   2.5786E-07   2.1689E-06   4.1646E-13   1.9255E+05   0.0000E+00   6.3270E-09   1.2572E+07   1.0126E+09   4.2369E+00   3.5129E+05   5.3294E-19   8.7383E-07   5.7499E+05   1.2913E+04   0.0000E+00   5.3105E+00   9.9367E-16   1.9387E+05   3.5689E+05   1.5962E-14   6.2111E+04   1.5636E-10   4.7878E-13   1.4091E-30
   3.303500E-11   1.0141E+09   2.1546E+17   1.9527E+16   5.2814E+15   4.7741E+14   8.6309E+13   0.0000E+00   6.1151E+07   1.2719E+07   9.2875E-04   1.8411E-03   6.3491E-04   3.0685E-04   1.1563E-04   1.3045E+04   3.7624E-07   1.6928E-07   9.6826E-08   2.6094E-07   2.1947E-06   4.2398E-13   1.9369E+05   0.0000E+00   6.4414E-09   1.2648E+07   1.0127E+09   4.2877E+00   3.5336E+05   5.4908E-19   8.8962E-07   5.7845E+05   1.2988E+04   0.0000E+00   5.3743E+00   1.0116E-15   1.9504E+05   3.5899E+05   1.6248E-14   6.2485E+04   1.5823E-10   4.8738E-13   1.4429E-30
   3.323100E-11   1.0142E+09   2.1546E+17   1.9527E+16   5.2814E+15   4.7741E+14   8.6309E+13   0.0000E+00   6.1514E+07   1.2795E+07   9.3991E-04   1.8632E-03   6.4250E-04   3.1051E-04   1.1701E-04   1.3121E+04   3.8071E-07   1.7129E-07   9.7976E-08   2.6404E-07   2.2207E-06   4.3158E-13   1.9484E+05   0.0000E+00   6.5572E-09   1.2724E+07   1.0128E+09   4.3389E+00   3.5542E+05   5.6561E-19   9.0561E-07   5.8190E+05   1.3063E+04   0.0000E+00   5.4384E+00   1.0297E-15   1.9620E+05   3.6109E+05   1.6538E-14   6.2859E+04   1.6011E-10   4.9608E-13   1.4773E-30
   3.342800E-11   1.0143E+09   2.1546E+17   1.9527E+16   5.2814E+15   4.7741E+14   8.6309E+13   0.0000E+00   6.1879E+07   1.2871E+07   9.5119E-04   1.8855E-03   6.5017E-04   3.1421E-04   1.1841E-04   1.3197E+04   3.8523E-07   1.7332E-07   9.9139E-08   2.6717E-07   2.2470E-06   4.3932E-13   1.9600E+05   0.0000E+00   6.6749E-09   1.2800E+07   1.0129E+09   4.3906E+00   3.5750E+05   5.8262E-19   9.2186E-07   5.8537E+05   1.3138E+04   0.0000E+00   5.5032E+00   1.0481E-15   1.9737E+05   3.6320E+05   1.6833E-14   6.3234E+04   1.6201E-10   5.0492E-13   1.5124E-30
   3.362600E-11   1.0144E+09   2.1546E+17   1.9527E+16   5.2814E+15   4.7741E+14   8.6309E+13   0.0000E+00   6.2246E+07   1.2948E+07   9.6260E-04   1.9080E-03   6.5793E-04   3.1796E-04   1.1982E-04   1.3273E+04   3.8980E-07   1.7538E-07   1.0031E-07   2.7034E-07   2.2736E-06   4.4718E-13   1.9716E+05   0.0000E+00   6.7947E-09   1.2876E+07   1.0129E+09   4.4429E+00   3.5958E+05   6.0013E-19   9.3840E-07   5.8886E+05   1.3214E+04   0.0000E+00   5.5688E+00   1.0668E-15   1.9855E+05   3.6532E+05   1.7133E-14   6.3612E+04   1.6393E-10   5.1392E-13   1.5484E-30
   3.382500E-11   1.0145E+09   2.1546E+17   1.9527E+16   5.2814E+15   4.7741E+14   8.6309E+13   0.0000E+00   6.2614E+07   1.3025E+07   9.7413E-04   1.9308E-03   6.6577E-04   3.2174E-04   1.2124E-04   1.3350E+04   3.9442E-07   1.7746E-07   1.0150E-07   2.7354E-07   2.3005E-06   4.5519E-13   1.9833E+05   0.0000E+00   6.9165E-09   1.2953E+07   1.0130E+09   4.4957E+00   3.6168E+05   6.1815E-19   9.5521E-07   5.9237E+05   1.3290E+04   0.0000E+00   5.6351E+00   1.0858E-15   1.9973E+05   3.6745E+05   1.7438E-14   6.3992E+04   1.6587E-10   5.2306E-13   1.5852E-30
   3.402500E-11   1.0146E+09   2.1546E+17   1.9527E+16   5.2814E+15   4.7741E+14   8.6309E+13   0.0000E+00   6.2985E+07   1.3103E+07   9.8580E-04   1.9538E-03   6.7370E-04   3.2557E-04   1.2269E-04   1.3427E+04   3.9909E-07   1.7956E-07   1.0270E-07   2.7678E-07   2.3277E-06   4.6332E-13   1.9950E+05   0.0000E+00   7.0404E-09   1.3030E+07   1.0131E+09   4.5492E+00   3.6379E+05   6.3670E-19   9.7232E-07   5.9590E+05   1.3367E+04   0.0000E+00   5.7021E+00   1.1052E-15   2.0092E+05   3.6959E+05   1.7748E-14   6.4373E+04   1.6784E-10   5.3236E-13   1.6228E-30
   3.422500E-11   1.0146E+09   2.1546E+17   1.9527E+16   5.2814E+15   4.7741E+14   8.6309E+13   0.0000E+00   6.3356E+07   1.3181E+07   9.9753E-04   1.9770E-03   6.8168E-04   3.2942E-04   1.2414E-04   1.3505E+04   4.0378E-07   1.8167E-07   1.0391E-07   2.8004E-07   2.3550E-06   4.7156E-13   2.0067E+05   0.0000E+00   7.1658E-09   1.3107E+07   1.0132E+09   4.6030E+00   3.6589E+05   6.5569E-19   9.8962E-07   5.9942E+05   1.3443E+04   0.0000E+00   5.7695E+00   1.1248E-15   2.0211E+05   3.7173E+05   1.8062E-14   6.4755E+04   1.6981E-10   5.4177E-13   1.6611E-30
   3.442600E-11   1.0147E+09   2.1546E+17   1.9527E+16   5.2814E+15   4.7741E+14   8.6309E+13   0.0000E+00   6.3728E+07   1.3259E+07   1.0094E-03   2.0004E-03   6.8975E-04   3.3331E-04   1.2560E-04   1.3582E+04   4.0853E-07   1.8380E-07   1.0513E-07   2.8333E-07   2.3826E-06   4.7993E-13   2.0185E+05   0.0000E+00   7.2932E-09   1.3185E+07   1.0132E+09   4.6573E+00   3.6801E+05   6.7523E-19   1.0072E-06   6.0296E+05   1.3520E+04   0.0000E+00   5.8376E+00   1.1447E-15   2.0331E+05   3.7388E+05   1.8381E-14   6.5138E+04   1.7181E-10   5.5134E-13   1.7003E-30
   3.462800E-11   1.0148E+09   2.1546E+17   1.9527E+16   5.2814E+15   4.7741E+14   8.6309E+13   0.0000E+00   6.4102E+07   1.3337E+07   1.0214E-03   2.0241E-03   6.9790E-04   3.3725E-04   1.2709E-04   1.3661E+04   4.1333E-07   1.8596E-07   1.0637E-07   2.8666E-07   2.4105E-06   4.8845E-13   2.0304E+05   0.0000E+00   7.4229E-09   1.3263E+07   1.0133E+09   4.7123E+00   3.7014E+05   6.9533E-19   1.0251E-06   6.0653E+05   1.3597E+04   0.0000E+00   5.9065E+00   1.1649E-15   2.0451E+05   3.7605E+05   1.8705E-14   6.5523E+04   1.7383E-10   5.6107E-13   1.7404E-30
   3.483100E-11   1.0149E+09   2.1546E+17   1.9527E+16   5.2814E+15   4.7741E+14   8.6309E+13   0.0000E+00   6.4479E+07   1.3416E+07   1.0335E-03   2.0481E-03   7.0615E-04   3.4123E-04   1.2858E-04   1.3739E+04   4.1818E-07   1.8815E-07   1.0762E-07   2.9002E-07   2.4387E-06   4.9710E-13   2.0423E+05   0.0000E+00   7.5547E-09   1.3341E+07   1.0134E+09   4.7678E+00   3.7228E+05   7.1602E-19   1.0433E-06   6.1011E+05   1.3675E+04   0.0000E+00   5.9762E+00   1.1855E-15   2.0572E+05   3.7822E+05   1.9035E-14   6.5911E+04   1.7587E-10   5.7096E-13   1.7813E-30
   3.503500E-11   1.0150E+09   2.1546E+17   1.9527E+16   5.2814E+15   4.7741E+14   8.6309E+13   0.0000E+00   6.4857E+07   1.3495E+07   1.0458E-03   2.0723E-03   7.1448E-04   3.4525E-04   1.3010E-04   1.3818E+04   4.2308E-07   1.9035E-07   1.0888E-07   2.9342E-07   2.4673E-06   5.0591E-13   2.0542E+05   0.0000E+00   7.6888E-09   1.3420E+07   1.0135E+09   4.8240E+00   3.7443E+05   7.3730E-19   1.0618E-06   6.1370E+05   1.3753E+04   0.0000E+00   6.0466E+00   1.2065E-15   2.0693E+05   3.8041E+05   1.9370E-14   6.6300E+04   1.7793E-10   5.8101E-13   1.8232E-30
   3.524000E-11   1.0151E+09   2.1546E+17   1.9527E+16   5.2814E+15   4.7741E+14   8.6309E+13   0.0000E+00   6.5237E+07   1.3575E+07   1.0582E-03   2.0968E-03   7.2291E-04   3.4932E-04   1.3163E-04   1.3897E+04   4.2804E-07   1.9258E-07   1.1015E-07   2.9686E-07   2.4961E-06   5.1486E-13   2.0663E+05   0.0000E+00   7.8251E-09   1.3499E+07   1.0135E+09   4.8807E+00   3.7659E+05   7.5919E-19   1.0806E-06   6.1732E+05   1.3832E+04   0.0000E+00   6.1177E+00   1.2277E-15   2.0815E+05   3.8260E+05   1.9711E-14   6.6691E+04   1.8002E-10   5.9123E-13   1.8660E-30
   3.544500E-11   1.0152E+09   2.1546E+17   1.9527E+16   5.2814E+15   4.7741E+14   8.6309E+13   0.0000E+00   6.5617E+07   1.3654E+07   1.0706E-03   2.1214E-03   7.3139E-04   3.5341E-04   1.3317E-04   1.3976E+04   4.3302E-07   1.9482E-07   1.1144E-07   3.0031E-07   2.5251E-06   5.2391E-13   2.0783E+05   0.0000E+00   7.9630E-09   1.3578E+07   1.0136E+09   4.9378E+00   3.7875E+05   7.8160E-19   1.0997E-06   6.2093E+05   1.3910E+04   0.0000E+00   6.1893E+00   1.2493E-15   2.0938E+05   3.8480E+05   2.0056E-14   6.7082E+04   1.8211E-10   6.0157E-13   1.9096E-30
   3.565100E-11   1.0153E+09   2.1546E+17   1.9527E+16   5.2814E+15   4.7741E+14   8.6309E+13   0.0000E+00   6.5999E+07   1.3734E+07   1.0832E-03   2.1463E-03   7.3995E-04   3.5755E-04   1.3473E-04   1.4056E+04   4.3806E-07   1.9709E-07   1.1273E-07   3.0380E-07   2.5544E-06   5.3312E-13   2.0904E+05   0.0000E+00   8.1032E-09   1.3657E+07   1.0137E+09   4.9955E+00   3.8092E+05   8.0464E-19   1.1190E-06   6.2457E+05   1.3989E+04   0.0000E+00   6.2617E+00   1.2712E-15   2.1060E+05   3.8700E+05   2.0407E-14   6.7476E+04   1.8423E-10   6.1208E-13   1.9542E-30
   3.585800E-11   1.0153E+09   2.1546E+17   1.9527E+16   5.2814E+15   4.7741E+14   8.6309E+13   0.0000E+00   6.6383E+07   1.3815E+07   1.0960E-03   2.1715E-03   7.4862E-04   3.6173E-04   1.3631E-04   1.4136E+04   4.4315E-07   1.9938E-07   1.1404E-07   3.0733E-07   2.5840E-06   5.4248E-13   2.1025E+05   0.0000E+00   8.2457E-09   1.3737E+07   1.0138E+09   5.0539E+00   3.8310E+05   8.2835E-19   1.1387E-06   6.2822E+05   1.4068E+04   0.0000E+00   6.3348E+00   1.2934E-15   2.1184E+05   3.8922E+05   2.0763E-14   6.7871E+04   1.8637E-10   6.2277E-13   1.9997E-30
   3.606600E-11   1.0154E+09   2.1546E+17   1.9527E+16   5.2814E+15   4.7741E+14   8.6309E+13   0.0000E+00   6.6769E+07   1.3895E+07   1.1088E-03   2.1969E-03   7.5737E-04   3.6595E-04   1.3790E-04   1.4216E+04   4.4829E-07   2.0170E-07   1.1537E-07   3.1090E-07   2.6140E-06   5.5199E-13   2.1147E+05   0.0000E+00   8.3907E-09   1.3818E+07   1.0139E+09   5.1128E+00   3.8530E+05   8.5273E-19   1.1587E-06   6.3189E+05   1.4148E+04   0.0000E+00   6.4087E+00   1.3160E-15   2.1307E+05   3.9145E+05   2.1125E-14   6.8268E+04   1.8854E-10   6.3363E-13   2.0463E-30
   3.627500E-11   1.0155E+09   2.1546E+17   1.9527E+16   5.2814E+15   4.7741E+14   8.6309E+13   0.0000E+00   6.7156E+07   1.3976E+07   1.1219E-03   2.2226E-03   7.6621E-04   3.7022E-04   1.3950E-04   1.4297E+04   4.5349E-07   2.0404E-07   1.1671E-07   3.1451E-07   2.6442E-06   5.6167E-13   2.1270E+05   0.0000E+00   8.5380E-09   1.3898E+07   1.0139E+09   5.1724E+00   3.8749E+05   8.7781E-19   1.1791E-06   6.3557E+05   1.4228E+04   0.0000E+00   6.4834E+00   1.3390E-15   2.1432E+05   3.9368E+05   2.1493E-14   6.8667E+04   1.9073E-10   6.4467E-13   2.0939E-30
   3.648500E-11   1.0156E+09   2.1546E+17   1.9527E+16   5.2814E+15   4.7741E+14   8.6309E+13   0.0000E+00   6.7545E+07   1.4058E+07   1.1350E-03   2.2486E-03   7.7515E-04   3.7453E-04   1.4113E-04   1.4377E+04   4.5875E-07   2.0640E-07   1.1806E-07   3.1815E-07   2.6748E-06   5.7150E-13   2.1393E+05   0.0000E+00   8.6877E-09   1.3979E+07   1.0140E+09   5.2326E+00   3.8969E+05   9.0359E-19   1.1997E-06   6.3928E+05   1.4307E+04   0.0000E+00   6.5589E+00   1.3624E-15   2.1557E+05   3.9592E+05   2.1867E-14   6.9068E+04   1.9294E-10   6.5589E-13   2.1425E-30
   3.669600E-11   1.0157E+09   2.1546E+17   1.9527E+16   5.2814E+15   4.7741E+14   8.6309E+13   0.0000E+00   6.7936E+07   1.4140E+07   1.1483E-03   2.2748E-03   7.8418E-04   3.7888E-04   1.4277E-04   1.4459E+04   4.6406E-07   2.0879E-07   1.1943E-07   3.2183E-07   2.7056E-06   5.8149E-13   2.1517E+05   0.0000E+00   8.8400E-09   1.4061E+07   1.0141E+09   5.2935E+00   3.9191E+05   9.3011E-19   1.2207E-06   6.4300E+05   1.4388E+04   0.0000E+00   6.6352E+00   1.3862E-15   2.1682E+05   3.9817E+05   2.2247E-14   6.9471E+04   1.9517E-10   6.6729E-13   2.1922E-30
   3.690700E-11   1.0158E+09   2.1546E+17   1.9527E+16   5.2814E+15   4.7741E+14   8.6309E+13   0.0000E+00   6.8326E+07   1.4222E+07   1.1617E-03   2.3012E-03   7.9326E-04   3.8327E-04   1.4442E-04   1.4540E+04   4.6940E-07   2.1119E-07   1.2080E-07   3.2553E-07   2.7367E-06   5.9160E-13   2.1640E+05   0.0000E+00   8.9940E-09   1.4142E+07   1.0142E+09   5.3547E+00   3.9413E+05   9.5724E-19   1.2420E-06   6.4672E+05   1.4468E+04   0.0000E+00   6.7120E+00   1.4102E-15   2.1808E+05   4.0042E+05   2.2632E-14   6.9874E+04   1.9742E-10   6.7882E-13   2.2428E-30
   3.711900E-11   1.0159E+09   2.1546E+17   1.9527E+16   5.2814E+15   4.7741E+14   8.6309E+13   0.0000E+00   6.8719E+07   1.4304E+07   1.1752E-03   2.3279E-03   8.0244E-04   3.8770E-04   1.4609E-04   1.4621E+04   4.7480E-07   2.1362E-07   1.2219E-07   3.2928E-07   2.7681E-06   6.0188E-13   2.1765E+05   0.0000E+00   9.1505E-09   1.4224E+07   1.0143E+09   5.4166E+00   3.9635E+05   9.8514E-19   1.2636E-06   6.5047E+05   1.4549E+04   0.0000E+00   6.7895E+00   1.4346E-15   2.1934E+05   4.0269E+05   2.3023E-14   7.0279E+04   1.9969E-10   6.9054E-13   2.2945E-30
   3.733200E-11   1.0160E+09   2.1546E+17   1.9527E+16   5.2814E+15   4.7741E+14   8.6309E+13   0.0000E+00   6.9114E+07   1.4387E+07   1.1889E-03   2.3549E-03   8.1172E-04   3.9217E-04   1.4777E-04   1.4703E+04   4.8025E-07   2.1607E-07   1.2359E-07   3.3306E-07   2.7998E-06   6.1232E-13   2.1889E+05   0.0000E+00   9.3096E-09   1.4306E+07   1.0143E+09   5.4791E+00   3.9859E+05   1.0138E-18   1.2856E-06   6.5423E+05   1.4630E+04   0.0000E+00   6.8679E+00   1.4594E-15   2.2061E+05   4.0496E+05   2.3420E-14   7.0686E+04   2.0198E-10   7.0245E-13   2.3473E-30
   3.754600E-11   1.0161E+09   2.1546E+17   1.9527E+16   5.2814E+15   4.7741E+14   8.6309E+13   0.0000E+00   6.9510E+07   1.4470E+07   1.2027E-03   2.3821E-03   8.2110E-04   3.9670E-04   1.4948E-04   1.4785E+04   4.8576E-07   2.1855E-07   1.2501E-07   3.3688E-07   2.8318E-06   6.2293E-13   2.2015E+05   0.0000E+00   9.4713E-09   1.4389E+07   1.0144E+09   5.5422E+00   4.0084E+05   1.0433E-18   1.3079E-06   6.5800E+05   1.4711E+04   0.0000E+00   6.9471E+00   1.4846E-15   2.2188E+05   4.0725E+05   2.3824E-14   7.1095E+04   2.0430E-10   7.1455E-13   2.4013E-30
   3.776100E-11   1.0162E+09   2.1546E+17   1.9527E+16   5.2814E+15   4.7741E+14   8.6309E+13   0.0000E+00   6.9909E+07   1.4554E+07   1.2167E-03   2.4097E-03   8.3058E-04   4.0127E-04   1.5120E-04   1.4868E+04   4.9132E-07   2.2106E-07   1.2644E-07   3.4074E-07   2.8641E-06   6.3372E-13   2.2141E+05   0.0000E+00   9.6357E-09   1.4472E+07   1.0145E+09   5.6061E+00   4.0309E+05   1.0736E-18   1.3306E-06   6.6180E+05   1.4793E+04   0.0000E+00   7.0271E+00   1.5103E-15   2.2316E+05   4.0954E+05   2.4234E-14   7.1505E+04   2.0664E-10   7.2685E-13   2.4565E-30
   3.797700E-11   1.0162E+09   2.1546E+17   1.9527E+16   5.2814E+15   4.7741E+14   8.6309E+13   0.0000E+00   7.0309E+07   1.4638E+07   1.2308E-03   2.4375E-03   8.4015E-04   4.0589E-04   1.5294E-04   1.4951E+04   4.9695E-07   2.2359E-07   1.2789E-07   3.4463E-07   2.8968E-06   6.4468E-13   2.2268E+05   0.0000E+00   9.8027E-09   1.4556E+07   1.0146E+09   5.6706E+00   4.0536E+05   1.1048E-18   1.3536E-06   6.6561E+05   1.4875E+04   0.0000E+00   7.1080E+00   1.5363E-15   2.2445E+05   4.1185E+05   2.4650E-14   7.1918E+04   2.0901E-10   7.3935E-13   2.5129E-30
   3.819400E-11   1.0163E+09   2.1546E+17   1.9527E+16   5.2814E+15   4.7741E+14   8.6309E+13   0.0000E+00   7.0712E+07   1.4722E+07   1.2450E-03   2.4656E-03   8.4983E-04   4.1056E-04   1.5470E-04   1.5035E+04   5.0263E-07   2.2614E-07   1.2935E-07   3.4857E-07   2.9299E-06   6.5582E-13   2.2395E+05   0.0000E+00   9.9724E-09   1.4640E+07   1.0147E+09   5.7357E+00   4.0764E+05   1.1368E-18   1.3771E-06   6.6944E+05   1.4958E+04   0.0000E+00   7.1897E+00   1.5628E-15   2.2574E+05   4.1416E+05   2.5074E-14   7.2333E+04   2.1140E-10   7.5204E-13   2.5705E-30
